FID_1,CB2010,BoroCode,BoroName,CT2010,BCTCB2010,Shape_Leng,Shape_Area,Count_,AboveAverage
3804,4008,5,Staten Island,13800,50138004008,1697.129298,152036.3938,0,0
3805,2028,5,Staten Island,27301,50273012028,2081.930458,158054.8186,0,0
3806,3006,5,Staten Island,800,50008003006,1432.979379,87430.58051,0,0
3807,3007,5,Staten Island,800,50008003007,501.0982655,14387.75649,0,0
3808,2003,5,Staten Island,300,50003002003,3500.746748,385299.3664,1,1
3809,2006,5,Staten Island,2100,50021002006,1064.766129,50598.77721,1,1
3810,1000,5,Staten Island,1100,50011001000,3252.502438,315376.6383,1,1
3811,2004,5,Staten Island,300,50003002004,3549.01033,348112.9974,1,1
3812,2007,5,Staten Island,2100,50021002007,2303.052103,237111.2148,0,0
3813,2004,5,Staten Island,1100,50011002004,1049.402645,44722.90994,0,0
3814,1003,5,Staten Island,1700,50017001003,414.8785664,10893.27886,0,0
3815,1002,5,Staten Island,1700,50017001002,1553.451416,135356.9911,0,0
3816,1005,5,Staten Island,1700,50017001005,1758.809321,164862.9272,0,0
3817,1004,5,Staten Island,1700,50017001004,6318.920652,895041.8816,0,0
3818,2003,5,Staten Island,7500,50075002003,2238.832995,245168.7618,0,0
3819,2000,5,Staten Island,1100,50011002000,2027.113038,186513.0363,0,0
3820,3004,5,Staten Island,1100,50011003004,2118.146271,204258.4552,0,0
3821,1004,5,Staten Island,1100,50011001004,1933.914269,182518.1624,0,0
3822,1005,5,Staten Island,1100,50011001005,1612.165405,94373.46303,0,0
3823,1000,5,Staten Island,1700,50017001000,3062.509947,286714.1958,1,1
3824,1001,5,Staten Island,1700,50017001001,2774.605546,247638.1722,0,0
3825,2010,5,Staten Island,2100,50021002010,5547.393729,707422.2745,0,0
3826,2003,5,Staten Island,8100,50081002003,2017.366847,232396.0915,0,0
3827,2007,5,Staten Island,8100,50081002007,2320.431908,346899.8394,0,0
3828,2009,5,Staten Island,8100,50081002009,1743.186295,181512.1621,0,0
3829,2007,5,Staten Island,13302,50133022007,2815.780677,457207.5132,2,1
3830,1004,5,Staten Island,9700,50097001004,3998.658016,517052.0144,0,0
3831,1005,5,Staten Island,9700,50097001005,4424.798283,577659.3841,0,0
3832,4012,5,Staten Island,17700,50177004012,2160.769893,205139.7724,0,0
3833,1011,5,Staten Island,27302,50273021011,1772.648541,163482.3219,0,0
3834,1018,5,Staten Island,27302,50273021018,1916.06328,174019.2507,0,0
3835,2033,5,Staten Island,27301,50273012033,7270.294453,2582573.914,0,0
3836,4021,5,Staten Island,17700,50177004021,2657.92107,393125.6945,0,0
3837,1020,5,Staten Island,2002,50020021020,2030.818297,185487.0697,0,0
3838,1021,5,Staten Island,2002,50020021021,1657.518352,144451.0546,0,0
3839,1002,5,Staten Island,4700,50047001002,3489.028045,424237.1143,0,0
3840,2015,5,Staten Island,11201,50112012015,5009.071166,1445309.889,0,0
3841,2027,5,Staten Island,11201,50112012027,4288.590647,702561.2475,0,0
3842,2028,5,Staten Island,11201,50112012028,1892.242941,196583.133,3,1
3843,3010,5,Staten Island,27702,50277023010,2105.236047,291368.1996,0,0
3844,1005,5,Staten Island,4700,50047001005,1402.396954,99113.22438,0,0
3845,1006,5,Staten Island,4700,50047001006,8946.593795,1940127.366,0,0
3846,1004,5,Staten Island,4700,50047001004,3245.853505,395814.5641,0,0
3847,1006,5,Staten Island,30301,50303011006,2171.744946,226982.2977,0,0
3848,1004,5,Staten Island,30301,50303011004,2473.082109,249137.5563,0,0
3849,1007,5,Staten Island,30301,50303011007,3516.837921,196421.8155,0,0
3850,2005,5,Staten Island,30302,50303022005,1906.407141,185644.0151,0,0
3851,2006,5,Staten Island,30302,50303022006,1534.532813,108809.35,0,0
3852,1012,5,Staten Island,600,50006001012,871.4231678,28393.63726,0,0
3853,2002,5,Staten Island,3900,50039002002,2582.892159,284428.9263,0,0
3854,1001,5,Staten Island,29102,50291021001,1998.551691,163426.3261,0,0
3855,1006,5,Staten Island,29102,50291021006,3582.164744,805456.4742,0,0
3856,1016,5,Staten Island,2002,50020021016,3159.353815,550944.9494,0,0
3857,1018,5,Staten Island,2002,50020021018,4997.627162,1199380.285,0,0
3858,1039,5,Staten Island,29102,50291021039,11353.73137,3571839.096,0,0
3859,1044,5,Staten Island,29102,50291021044,4365.510056,1147073.662,0,0
3860,1023,5,Staten Island,32300,50323001023,1817.216395,99934.48885,0,0
3861,1020,5,Staten Island,29102,50291021020,5521.223522,1492762.247,0,0
3862,1042,5,Staten Island,29102,50291021042,8325.513978,1759970.587,0,0
3863,1001,5,Staten Island,17300,50173001001,1351.477595,109024.8486,0,0
3864,1002,5,Staten Island,17300,50173001002,1798.845993,172260.2912,0,0
3865,2000,5,Staten Island,17300,50173002000,3397.391114,714736.4813,0,0
3866,1012,5,Staten Island,6400,50064001012,425.4980994,7878.468883,0,0
3867,2000,5,Staten Island,2001,50020012000,2113.560501,254899.73,0,0
3868,3009,5,Staten Island,800,50008003009,1458.327504,100074.9462,1,1
3869,1011,5,Staten Island,2002,50020021011,1911.543953,116471.5629,0,0
3870,1017,5,Staten Island,2002,50020021017,2223.821241,138989.8875,0,0
3871,1009,5,Staten Island,29104,50291041009,1942.437092,192658.9482,0,0
3872,2012,5,Staten Island,3300,50033002012,1963.087281,130913.4398,0,0
3873,2002,5,Staten Island,16901,50169012002,1979.60188,184467.2061,0,0
3874,2003,5,Staten Island,16901,50169012003,2972.55199,322185.9905,0,0
3875,1004,5,Staten Island,10500,50105001004,1723.541389,173996.8801,0,0
3876,1003,5,Staten Island,10500,50105001003,1962.539976,211310.2582,0,0
3877,1011,5,Staten Island,6700,50067001011,4384.485019,1115244.328,1,1
3878,2000,5,Staten Island,10500,50105002000,2103.211883,238272.4853,0,0
3879,2002,5,Staten Island,6700,50067002002,2380.196722,122372.3887,0,0
3880,1003,5,Staten Island,18901,50189011003,3917.132456,605600.2568,0,0
3881,1006,5,Staten Island,18901,50189011006,1410.641964,106324.6028,0,0
3882,1012,5,Staten Island,18901,50189011012,1903.167257,223065.788,0,0
3883,1035,5,Staten Island,1800,50018001035,1338.901523,100503.844,0,0
3884,1027,5,Staten Island,2002,50020021027,1673.307619,155757.5008,0,0
3885,1029,5,Staten Island,1800,50018001029,1065.851259,57116.5088,0,0
3886,1025,5,Staten Island,2002,50020021025,1593.360215,142912.1611,0,0
3887,1026,5,Staten Island,2002,50020021026,1642.141423,151205.7887,0,0
3888,3008,5,Staten Island,14700,50147003008,1682.254353,149344.0639,0,0
3889,5000,5,Staten Island,15100,50151005000,2915.647009,454716.1002,3,1
3890,1000,5,Staten Island,24700,50247001000,3242.502004,506712.2558,0,0
3891,1007,5,Staten Island,24700,50247001007,2380.814354,191734.4151,0,0
3892,2001,5,Staten Island,23900,50239002001,1722.086987,162829.0929,0,0
3893,1016,5,Staten Island,32300,50323001016,2553.108006,108221.9424,0,0
3894,1000,5,Staten Island,13302,50133021000,2032.229015,210882.3946,0,0
3895,2000,5,Staten Island,13302,50133022000,7715.786726,1784481.049,0,0
3896,2003,5,Staten Island,13302,50133022003,2252.144801,244240.9415,0,0
3897,1005,5,Staten Island,9601,50096011005,1737.978814,181388.9294,0,0
3898,1011,5,Staten Island,5000,50050001011,1675.399625,151073.6471,0,0
3899,1015,5,Staten Island,5000,50050001015,2034.834883,156524.6575,0,0
3900,1009,5,Staten Island,3600,50036001009,5211.730944,930212.8037,0,0
3901,2008,5,Staten Island,3600,50036002008,1514.908426,128776.305,0,0
3902,2006,5,Staten Island,600,50006002006,1975.845766,190474.1962,3,1
3903,3013,5,Staten Island,29104,50291043013,2685.236618,341129.4539,0,0
3904,1007,5,Staten Island,29103,50291031007,1842.439391,171435.3522,0,0
3905,3001,5,Staten Island,29103,50291033001,3490.800206,514364.4699,0,0
3906,1000,5,Staten Island,29103,50291031000,2169.411838,222010.024,0,0
3907,3000,5,Staten Island,29103,50291033000,3675.436444,703947.7205,0,0
3908,4015,5,Staten Island,12806,50128064015,2025.075808,171616.6095,0,0
3909,3002,5,Staten Island,27702,50277023002,2437.275879,180197.2554,0,0
3910,2005,5,Staten Island,29103,50291032005,3359.626026,651640.877,0,0
3911,1000,5,Staten Island,22800,50228001000,9432.223569,5177772.392,0,0
3912,2006,5,Staten Island,29103,50291032006,1662.277624,96803.21875,0,0
3913,2005,5,Staten Island,15100,50151002005,1623.303442,136973.5072,0,0
3914,2006,5,Staten Island,15100,50151002006,1834.982267,193222.2699,0,0
3915,2005,5,Staten Island,3300,50033002005,5065.662758,969123.7084,0,0
3916,3017,5,Staten Island,9700,50097003017,1775.742354,163632.2441,0,0
3917,3014,5,Staten Island,9700,50097003014,1758.226768,168100.7733,0,0
3918,1002,5,Staten Island,3900,50039001002,677.4587858,11256.28762,0,0
3919,1006,5,Staten Island,800,50008001006,1245.057774,95876.00008,0,0
3920,1007,5,Staten Island,800,50008001007,1655.483391,153425.3649,0,0
3921,1009,5,Staten Island,800,50008001009,1071.42446,70952.51991,0,0
3922,1012,5,Staten Island,800,50008001012,1801.265401,100827.7904,0,0
3923,1004,5,Staten Island,2900,50029001004,1311.447052,106538.7021,0,0
3924,2007,5,Staten Island,3300,50033002007,2763.130727,271311.8831,0,0
3925,3006,5,Staten Island,2900,50029003006,1216.380346,87063.43383,0,0
3926,2008,5,Staten Island,3300,50033002008,3633.320152,429764.0106,0,0
3927,3007,5,Staten Island,2900,50029003007,1167.117823,81539.50418,0,0
3928,1011,5,Staten Island,600,50006001011,2638.94868,341873.0253,0,0
3929,2002,5,Staten Island,600,50006002002,3407.038081,439376.6118,0,0
3930,1001,5,Staten Island,29104,50291041001,407.9454143,4426.746718,0,0
3931,3003,5,Staten Island,29104,50291043003,1572.600935,134495.5524,0,0
3932,3003,5,Staten Island,7500,50075003003,1434.331909,113814.7112,0,0
3933,3004,5,Staten Island,7500,50075003004,2334.676308,300926.8695,0,0
3934,3005,5,Staten Island,7500,50075003005,1234.750461,64420.18111,0,0
3935,3006,5,Staten Island,7500,50075003006,2325.394001,267876.7753,0,0
3936,1000,5,Staten Island,13301,50133011000,3426.121995,721333.3609,3,1
3937,2005,5,Staten Island,13302,50133022005,2976.319107,324042.7966,0,0
3938,2006,5,Staten Island,13302,50133022006,1173.256896,83424.94038,0,0
3939,3016,5,Staten Island,18702,50187023016,1436.958135,118142.9696,0,0
3940,3001,5,Staten Island,9700,50097003001,4517.537214,73891.53259,0,0
3941,3002,5,Staten Island,9700,50097003002,4436.118868,225811.0332,0,0
3942,3013,5,Staten Island,9700,50097003013,2553.88873,400167.4636,0,0
3943,3015,5,Staten Island,9700,50097003015,3587.876703,560491.5431,0,0
3944,1002,5,Staten Island,300,50003001002,1815.474035,93665.51071,2,1
3945,4023,5,Staten Island,17700,50177004023,3197.436967,567669.5949,0,0
3946,1022,5,Staten Island,32300,50323001022,1415.098146,76274.25894,0,0
3947,1003,5,Staten Island,2002,50020021003,1549.45662,172406.4135,0,0
3948,2007,5,Staten Island,9700,50097002007,1922.358226,204541.2375,0,0
3949,1009,5,Staten Island,5000,50050001009,1264.309443,84818.79048,0,0
3950,3038,5,Staten Island,17600,50176003038,3436.993783,532009.592,0,0
3951,2013,5,Staten Island,27702,50277022013,2396.448622,325307.9157,0,0
3952,2020,5,Staten Island,27702,50277022020,1528.84025,87009.76457,0,0
3953,3006,5,Staten Island,27702,50277023006,3168.81892,245923.7626,0,0
3954,2011,5,Staten Island,27702,50277022011,7190.454952,2884502.565,0,0
3955,1008,5,Staten Island,27900,50279001008,2196.104917,206922.0769,0,0
3956,1010,5,Staten Island,27900,50279001010,1703.622655,114598.3201,0,0
3957,3000,5,Staten Island,19800,50198003000,2399.788196,200269.2543,0,0
3958,3004,5,Staten Island,20804,50208043004,3357.445502,640288.8232,0,0
3959,1005,5,Staten Island,17600,50176001005,1815.827993,167581.3476,0,0
3960,1006,5,Staten Island,12805,50128051006,1343.805721,106737.9058,0,0
3961,1007,5,Staten Island,12806,50128061007,1352.489436,108124.693,0,0
3962,1008,5,Staten Island,12806,50128061008,1359.478955,109688.2692,0,0
3963,1005,5,Staten Island,7000,50070001005,13681.72463,10911721.56,1,1
3964,2008,5,Staten Island,7000,50070002008,1767.78405,159391.8589,0,0
3965,2017,5,Staten Island,7000,50070002017,1965.592015,223435.1918,0,0
3966,1004,5,Staten Island,13302,50133021004,2607.712595,254652.2256,0,0
3967,2000,5,Staten Island,29104,50291042000,11649.29781,4307325.22,1,1
3968,2001,5,Staten Island,29104,50291042001,1135.337271,74955.02721,0,0
3969,2002,5,Staten Island,29104,50291042002,2056.621982,195684.5843,0,0
3970,2011,5,Staten Island,17011,50170112011,3475.987045,471214.3482,0,0
3971,2002,5,Staten Island,17011,50170112002,2347.209486,303437.8138,0,0
3972,2010,5,Staten Island,17011,50170112010,838.6411692,20554.05681,0,0
3973,2004,5,Staten Island,17005,50170052004,4012.690576,113358.2027,0,0
3974,2006,5,Staten Island,17005,50170052006,2132.049501,152779.2069,0,0
3975,5000,5,Staten Island,4000,50040005000,1789.369623,104836.4366,0,0
3976,3000,5,Staten Island,12806,50128063000,5113.897618,1611313.357,1,1
3977,4000,5,Staten Island,12806,50128064000,1977.159717,180109.5123,0,0
3978,1000,5,Staten Island,12806,50128061000,2498.73811,276154.7296,0,0
3979,2004,5,Staten Island,12806,50128062004,2136.720131,206051.5429,0,0
3980,2000,5,Staten Island,800,50008002000,1668.457183,163064.1622,0,0
3981,2002,5,Staten Island,800,50008002002,1434.926327,116688.3872,0,0
3982,2005,5,Staten Island,800,50008002005,3614.51203,452161.0356,0,0
3983,2002,5,Staten Island,7400,50074002002,1326.176762,90979.10397,0,0
3984,2003,5,Staten Island,7400,50074002003,1344.713236,97962.67544,0,0
3985,4005,5,Staten Island,7000,50070004005,1776.719055,162574.5898,0,0
3986,4006,5,Staten Island,7000,50070004006,1799.508865,169295.2875,0,0
3987,3010,5,Staten Island,6400,50064003010,1712.822173,177246.1955,0,0
3988,3011,5,Staten Island,6400,50064003011,1348.143799,110321.7167,0,0
3989,1017,5,Staten Island,12804,50128041017,1910.441775,188195.8722,0,0
3990,3013,5,Staten Island,18702,50187023013,1389.311127,112924.9153,0,0
3991,3014,5,Staten Island,18702,50187023014,2185.190252,220164.2495,0,0
3992,2003,5,Staten Island,12806,50128062003,2053.01976,214616.3317,0,0
3993,4011,5,Staten Island,12806,50128064011,2349.280017,237232.9709,0,0
3994,1026,5,Staten Island,4000,50040001026,646.0048508,10914.45456,0,0
3995,1022,5,Staten Island,4000,50040001022,3997.537548,271850.0973,0,0
3996,2003,5,Staten Island,5000,50050002003,3456.999063,175246.3995,0,0
3997,2022,5,Staten Island,16901,50169012022,2939.987106,137615.316,0,0
3998,1022,5,Staten Island,16901,50169011022,2855.971019,227536.5239,0,0
3999,1014,5,Staten Island,16901,50169011014,2663.761692,254680.314,0,0
4000,1021,5,Staten Island,16901,50169011021,5041.72489,635278.4437,0,0
4001,3014,5,Staten Island,11202,50112023014,6450.808873,1169501.823,0,0
4002,4005,5,Staten Island,30302,50303024005,1365.979749,90193.81228,13,1
4003,3010,5,Staten Island,24800,50248003010,5680.479656,994314.2885,0,0
4004,2003,5,Staten Island,27302,50273022003,5619.687957,1326771.736,0,0
4005,1011,5,Staten Island,27705,50277051011,1323.608141,103382.8995,0,0
4006,2000,5,Staten Island,27704,50277042000,6497.861869,1404100.431,0,0
4007,2022,5,Staten Island,27301,50273012022,2331.483195,248015.0875,0,0
4008,1009,5,Staten Island,18702,50187021009,2059.081195,246615.743,0,0
4009,1014,5,Staten Island,18702,50187021014,2212.786743,190540.135,0,0
4010,4007,5,Staten Island,15100,50151004007,2465.71624,254937.2516,0,0
4011,2007,5,Staten Island,19700,50197002007,1219.455514,90735.40061,0,0
4012,4003,5,Staten Island,15100,50151004003,2475.145809,261223.794,0,0
4013,1041,5,Staten Island,17005,50170051041,2105.590291,209551.7509,0,0
4014,1048,5,Staten Island,17005,50170051048,1474.34272,118693.2632,0,0
4015,1049,5,Staten Island,17005,50170051049,1336.492336,104051.9674,0,0
4016,2024,5,Staten Island,27301,50273012024,6031.690277,720523.1935,0,0
4017,2002,5,Staten Island,18701,50187012002,3910.143242,835115.6673,0,0
4018,5010,5,Staten Island,15100,50151005010,1934.398008,191046.5119,0,0
4019,2007,5,Staten Island,12100,50121002007,1498.357767,138084.5074,0,0
4020,1006,5,Staten Island,17007,50170071006,2188.547866,250345.4519,0,0
4021,1001,5,Staten Island,6400,50064001001,3632.508498,547747.7811,0,0
4022,1014,5,Staten Island,9601,50096011014,1411.700492,103877.6912,0,0
4023,4011,5,Staten Island,19800,50198004011,1643.890485,132548.392,0,0
4024,1021,5,Staten Island,22800,50228001021,4669.275772,321033.5759,0,0
4025,1019,5,Staten Island,22800,50228001019,10313.86248,4843825.415,0,0
4026,5004,5,Staten Island,13800,50138005004,2270.718188,224601.0267,1,1
4027,5000,5,Staten Island,13800,50138005000,3045.0451,349927.251,0,0
4028,5001,5,Staten Island,13800,50138005001,1740.141656,154559.0491,0,0
4029,1011,5,Staten Island,3600,50036001011,1608.624449,135642.258,0,0
4030,1013,5,Staten Island,3600,50036001013,1375.189951,94817.85942,0,0
4031,1007,5,Staten Island,20700,50207001007,542.8230946,10579.2054,0,0
4032,1008,5,Staten Island,20700,50207001008,3221.364498,279592.4388,0,0
4033,5001,5,Staten Island,21300,50213005001,725.1750549,20967.18152,0,0
4034,2038,5,Staten Island,24402,50244022038,2403.386114,244663.3991,0,0
4035,2012,5,Staten Island,24402,50244022012,2516.820067,251942.4937,0,0
4036,2009,5,Staten Island,24402,50244022009,2667.17722,372270.4358,0,0
4037,1013,5,Staten Island,24401,50244011013,2501.656903,255354.7805,0,0
4038,2010,5,Staten Island,24402,50244022010,613.4393649,20852.38886,0,0
4039,2011,5,Staten Island,24402,50244022011,2344.648125,234644.6084,0,0
4040,1004,5,Staten Island,16901,50169011004,2267.753031,293726.3034,0,0
4041,2008,5,Staten Island,14700,50147002008,1582.989648,141562.4704,0,0
4042,3003,5,Staten Island,9700,50097003003,2201.461125,251031.5712,0,0
4043,3000,5,Staten Island,9700,50097003000,2726.069888,74283.3188,0,0
4044,2017,5,Staten Island,24402,50244022017,1608.16769,149821.9114,0,0
4045,1003,5,Staten Island,2001,50020011003,1241.079987,87535.96677,0,0
4046,1010,5,Staten Island,2001,50020011010,520.577704,11710.41424,0,0
4047,1001,5,Staten Island,24402,50244021001,1774.717717,168708.847,0,0
4048,2022,5,Staten Island,27702,50277022022,3342.334894,627171.7666,1,1
4049,1020,5,Staten Island,13400,50134001020,1977.351228,193037.9246,0,0
4050,2014,5,Staten Island,12200,50122002014,1818.198895,169142.3162,0,0
4051,1052,5,Staten Island,29102,50291021052,2142.680784,122593.7396,0,0
4052,1051,5,Staten Island,29102,50291021051,6565.88412,702781.3747,0,0
4053,1053,5,Staten Island,29102,50291021053,9846.448825,1893812.231,0,0
4054,1063,5,Staten Island,29102,50291021063,4720.890929,1166836.533,0,0
4055,1057,5,Staten Island,29102,50291021057,8236.281399,2295172.029,0,0
4056,1064,5,Staten Island,29102,50291021064,5171.485423,1179950.716,0,0
4057,1055,5,Staten Island,29102,50291021055,4680.985402,126093.5941,0,0
4058,1056,5,Staten Island,29102,50291021056,1888.825635,47039.83605,0,0
4059,1058,5,Staten Island,29102,50291021058,4499.481853,923637.6543,0,0
4060,1059,5,Staten Island,29102,50291021059,1941.836902,110959.1437,0,0
4061,1005,5,Staten Island,600,50006001005,1303.987984,99425.36569,0,0
4062,3005,5,Staten Island,17010,50170103005,1565.668968,125629.6178,0,0
4063,4006,5,Staten Island,17010,50170104006,2223.847037,222006.3391,0,0
4064,4005,5,Staten Island,17010,50170104005,2178.259941,214207.0893,0,0
4065,4004,5,Staten Island,17010,50170104004,2219.650706,211231.4658,0,0
4066,1003,5,Staten Island,7000,50070001003,7435.353206,1005472.638,0,0
4067,1004,5,Staten Island,7000,50070001004,6409.067237,801262.4435,0,0
4068,2019,5,Staten Island,7400,50074002019,5112.399335,463107.6874,0,0
4069,1002,5,Staten Island,7000,50070001002,4984.125902,708429.7366,0,0
4070,1014,5,Staten Island,22600,50226001014,3218.679291,621537.4228,0,0
4071,1026,5,Staten Island,22600,50226001026,2272.807262,333857.3116,0,0
4072,3012,5,Staten Island,13400,50134003012,3659.329154,298989.8579,0,0
4073,3013,5,Staten Island,13400,50134003013,1311.300004,104079.0328,0,0
4074,3022,5,Staten Island,13400,50134003022,1359.708703,96283.50718,0,0
4075,2009,5,Staten Island,15603,50156032009,2007.141665,168557.9159,0,0
4076,2010,5,Staten Island,15603,50156032010,1955.684868,165414.9947,0,0
4077,1034,5,Staten Island,17600,50176001034,1627.960421,154594.2769,0,0
4078,1050,5,Staten Island,17005,50170051050,1813.20455,161164.8724,0,0
4079,1051,5,Staten Island,17005,50170051051,1476.235229,123291.9362,0,0
4080,1052,5,Staten Island,17005,50170051052,1315.503227,102913.5471,0,0
4081,1054,5,Staten Island,17005,50170051054,1344.995532,110585.8255,0,0
4082,1004,5,Staten Island,12804,50128041004,2263.960775,226856.4009,0,0
4083,4000,5,Staten Island,11202,50112024000,13179.16809,8476669.614,1,1
4084,1000,5,Staten Island,12804,50128041000,6079.62734,2184241.247,1,1
4085,1027,5,Staten Island,11202,50112021027,1232.800635,92972.96146,0,0
4086,1000,5,Staten Island,7000,50070001000,744.0469873,29881.97264,0,0
4087,4027,5,Staten Island,19800,50198004027,1627.99467,131734.22,0,0
4088,4028,5,Staten Island,19800,50198004028,1706.584764,153449.9617,0,0
4089,2011,5,Staten Island,15602,50156022011,1871.806073,169533.5716,0,0
4090,1003,5,Staten Island,15603,50156031003,2242.863632,252383.4431,0,0
4091,2012,5,Staten Island,15602,50156022012,1852.943912,168692.3832,0,0
4092,2002,5,Staten Island,2002,50020022002,1710.295101,119041.9675,0,0
4093,2010,5,Staten Island,27702,50277022010,1199.494901,83058.7966,0,0
4094,2015,5,Staten Island,27702,50277022015,3202.117095,347803.8445,0,0
4095,1002,5,Staten Island,27706,50277061002,2022.012213,200852.0563,4,1
4096,1006,5,Staten Island,27705,50277051006,1754.223046,180941.5484,0,0
4097,2000,5,Staten Island,27705,50277052000,2428.464448,248259.751,0,0
4098,1010,5,Staten Island,27706,50277061010,2854.190141,359453.6534,0,0
4099,2000,5,Staten Island,27706,50277062000,2790.826167,293788.8002,0,0
4100,2004,5,Staten Island,27706,50277062004,2873.667784,302022.1889,0,0
4101,2001,5,Staten Island,30301,50303012001,3403.282637,580443.6754,0,0
4102,1000,5,Staten Island,17009,50170091000,1561.974089,126634.1634,0,0
4103,1003,5,Staten Island,17009,50170091003,2065.333801,201820.8309,0,0
4104,3011,5,Staten Island,17009,50170093011,2288.039107,228570.7605,0,0
4105,3014,5,Staten Island,17009,50170093014,1605.189593,141319.3447,0,0
4106,2008,5,Staten Island,14606,50146062008,1058.427946,47214.51445,0,0
4107,2009,5,Staten Island,14606,50146062009,1209.938882,72839.33976,0,0
4108,1000,5,Staten Island,13203,50132031000,2559.083893,309506.1766,0,0
4109,2013,5,Staten Island,14606,50146062013,263.8616807,2958.141121,0,0
4110,2007,5,Staten Island,14606,50146062007,872.8543058,47721.50721,0,0
4111,2012,5,Staten Island,14606,50146062012,1258.46138,74120.8238,0,0
4112,2010,5,Staten Island,14606,50146062010,1248.680076,88608.81695,0,0
4113,2011,5,Staten Island,14606,50146062011,496.1443149,9901.672482,0,0
4114,2006,5,Staten Island,2001,50020012006,1143.20263,80521.653,0,0
4115,1011,5,Staten Island,2001,50020011011,757.1846408,35278.26109,0,0
4116,4003,5,Staten Island,22600,50226004003,3335.755705,518292.8289,0,0
4117,1013,5,Staten Island,14605,50146051013,1650.803995,145857.4473,0,0
4118,3000,5,Staten Island,17600,50176003000,1242.338138,97556.25503,0,0
4119,3002,5,Staten Island,15602,50156023002,1389.284823,111875.0222,0,0
4120,2018,5,Staten Island,27301,50273012018,865.3704968,40727.42458,0,0
4121,2022,5,Staten Island,18100,50181002022,1785.533858,156476.7517,0,0
4122,2023,5,Staten Island,18100,50181002023,1285.316096,83587.15747,0,0
4123,1086,5,Staten Island,29102,50291021086,4370.186039,789803.0844,0,0
4124,1093,5,Staten Island,29102,50291021093,1810.759177,156901.2483,0,0
4125,1068,5,Staten Island,29102,50291021068,4018.790336,437166.5617,0,0
4126,1078,5,Staten Island,29102,50291021078,3528.450169,304783.4589,0,0
4127,4006,5,Staten Island,15601,50156014006,1947.195419,182799.8972,0,0
4128,1036,5,Staten Island,29102,50291021036,5347.474483,489229.6335,0,0
4129,1034,5,Staten Island,29102,50291021034,2738.157888,252154.2165,0,0
4130,2010,5,Staten Island,13203,50132032010,1632.819631,148840.7136,0,0
4131,2011,5,Staten Island,13203,50132032011,968.266411,57434.93394,0,0
4132,3003,5,Staten Island,15603,50156033003,2764.02068,411569.9331,0,0
4133,2002,5,Staten Island,15603,50156032002,2802.596392,243376.0185,0,0
4134,2003,5,Staten Island,15603,50156032003,2215.469668,217030.5777,0,0
4135,2015,5,Staten Island,27301,50273012015,2045.821683,154933.6003,0,0
4136,2017,5,Staten Island,27301,50273012017,1769.654513,180741.5687,0,0
4137,3015,5,Staten Island,22600,50226003015,4740.901759,745740.9911,0,0
4138,2007,5,Staten Island,3600,50036002007,1342.448252,94963.67448,0,0
4139,1012,5,Staten Island,2001,50020011012,1677.727171,58740.78261,0,0
4140,2010,5,Staten Island,3600,50036002010,1462.454209,114651.7166,0,0
4141,1012,5,Staten Island,3600,50036001012,2832.326404,214918.9939,0,0
4142,1014,5,Staten Island,2001,50020011014,803.3223658,38262.97564,0,0
4143,2000,5,Staten Island,2002,50020022000,795.4342723,38666.82281,0,0
4144,2001,5,Staten Island,2002,50020022001,1622.434036,92246.17417,0,0
4145,2008,5,Staten Island,2002,50020022008,680.0481518,11215.16622,0,0
4146,3003,5,Staten Island,5000,50050003003,8859.319705,928171.3873,0,0
4147,1009,5,Staten Island,6400,50064001009,3183.396772,374929.5929,0,0
4148,2003,5,Staten Island,2002,50020022003,6179.424325,803088.0339,0,0
4149,2009,5,Staten Island,2002,50020022009,1127.894001,24932.76719,0,0
4150,1006,5,Staten Island,600,50006001006,5434.439871,500068.5286,0,0
4151,1008,5,Staten Island,32300,50323001008,2429.76441,310620.9222,0,0
4152,2002,5,Staten Island,23100,50231002002,1877.881702,199611.8817,0,0
4153,4003,5,Staten Island,14606,50146064003,3217.672419,435175.8885,0,0
4154,1023,5,Staten Island,27900,50279001023,1353.509223,112771.4408,0,0
4155,1019,5,Staten Island,13204,50132041019,4422.204408,541785.4245,0,0
4156,1021,5,Staten Island,13204,50132041021,2114.482196,184976.5035,0,0
4157,1019,5,Staten Island,29102,50291021019,21306.01529,8252234.968,0,0
4158,3016,5,Staten Island,24800,50248003016,4046.799437,726112.6902,0,0
4159,1003,5,Staten Island,23100,50231001003,2088.59511,254997.6563,0,0
4160,2014,5,Staten Island,2001,50020012014,1277.220831,102004.6256,0,0
4161,2015,5,Staten Island,2001,50020012015,1201.557948,66425.49738,0,0
4162,1006,5,Staten Island,23100,50231001006,2534.585192,299930.6656,0,0
4163,1008,5,Staten Island,800,50008001008,1552.97717,132668.1589,0,0
4164,1009,5,Staten Island,600,50006001009,1074.367467,62601.48348,0,0
4165,1003,5,Staten Island,600,50006001003,2123.729236,264244.7498,0,0
4166,2012,5,Staten Island,2001,50020012012,2091.768181,167050.1634,0,0
4167,2001,5,Staten Island,2001,50020012001,4471.377908,1038868.446,0,0
4168,1000,5,Staten Island,14604,50146041000,2851.314373,361952.2616,0,0
4169,1001,5,Staten Island,14604,50146041001,1657.831689,173346.1936,0,0
4170,2019,5,Staten Island,14605,50146052019,1351.664964,101751.0709,0,0
4171,2020,5,Staten Island,14605,50146052020,1575.503886,131834.8211,0,0
